web-scraper-order,web-scraper-start-url,category-link,category-link-href,sub-category,sub-category-href,product-links,product-links-href,brand,foundation-category,foundation-category-href,name,next-page,next-page-href,reviews-text,top-positive-review,stars,review-keyword,top-negative-review
"1588349486-6617","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Bye Bye Redness Neutralizing Color-Correcting Concealer Cream","https://www.ulta.com/bye-bye-redness-neutralizing-color-correcting-concealer-cream?productId=xlsImpprod5770263","It Cosmetics","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Bye Bye Redness Neutralizing Color-Correcting Concealer Cream","","","My skin tone is pretty olive colored so the color of this really worked with it.","","5","Really liked it",""
"1588348873-6089","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Teint Idole Ultra Wear Camouflage Concealer","https://www.ulta.com/teint-idole-ultra-wear-camouflage-concealer?productId=xlsImpprod16031105","Lancôme","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Teint Idole Ultra Wear Camouflage Concealer","","","","This is a wonderful product with good coverage. Prior to this, I had been using It Cosmetics Bye Bye Undereye. This offers similar coverage without as much stickiness. I have been using Teint Idole foundation for years in the 110 Ivoire C shade. I was surprised that the 110 Ivoire C shade for this c...","","",""
"1588348211-5247","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Hide The Evidence Double Concealer","https://www.ulta.com/hide-evidence-double-concealer?productId=xlsImpprod18941001","Flesh","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Hide The Evidence Double Concealer","Next
Page","https://www.ulta.com/makeup-face-concealer?N=26y6&No=96&Nrpp=96","I love this concealer duo. I can use one side to conceal and the other to highlight. The applicator is so smooth just like the classic YSL Touche Eclat. Great coverage. Great feel. Love it!","","5","Glorious flesh",""
"1588348873-6091","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Teint Idole Ultra Wear Camouflage Concealer","https://www.ulta.com/teint-idole-ultra-wear-camouflage-concealer?productId=xlsImpprod16031105","Lancôme","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Teint Idole Ultra Wear Camouflage Concealer","","","","","","","I rarely write reviews but decided to order this on a whim since it was new. I was pretty excited about receiving and trying it. I had high hopes it would be the perfect companion to my beloved Teint Idole Ultra Foundation. I have worn and loved the foundation in the shade Bisque 250 W for years. In..."
"1588348097-5111","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","All + Nothing / Concealer","https://www.ulta.com/all-nothing-concealer?productId=pimprod2002578","PYT Beauty","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","All + Nothing / Concealer","Next
Page","https://www.ulta.com/makeup-face-concealer?N=26y6&No=96&Nrpp=96","The concealer blends well and covers spots. It looks natural.","","5","Nice product",""
"1588349401-6511","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Full Coverage Liquid Concealer","https://www.ulta.com/full-coverage-liquid-concealer?productId=xlsImpprod13621057","ULTA","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Full Coverage Liquid Concealer","","","","","","","I have mixed feelings about this concealer. It does work well, but you get so little product! 0.08 fl.oz. which means that you could get Tarte Shape Tape for the same price since Shape Tape has 3x more. (I wish I would have caught this before purchasing!) Also, the shade range is horrible. I was luc..."
"1588348231-5269","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","PhotoReady Candid Antioxidant Concealer","https://www.ulta.com/photoready-candid-antioxidant-concealer?productId=pimprod2000278","Revlon","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","PhotoReady Candid Antioxidant Concealer","Next
Page","https://www.ulta.com/makeup-face-concealer?N=26y6&No=96&Nrpp=96","This concealer has a nice high medium coverage and, miraculously, it doesn't need to be set with powder! Without powder, it doesn't settle into my fine lines or crease, which my dry undereyes appreciate. I've been searching for a concealer that will last without setting powder; unfortunately, this doesn't last long without setting it. If it did, I would never use another concealer again!","","4","Almost perfect",""
"1588348546-5675","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","FaceStudio Master Camo Color Correcting Pen","https://www.ulta.com/facestudio-master-camo-color-correcting-pen?productId=xlsImpprod16211179","Maybelline","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","FaceStudio Master Camo Color Correcting Pen","","","It works, however, not much in the container to last long. It's been less than 2 weeks, I'm all out.","","4","It's works, too little in container",""
"1588349212-6317","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Born to Glow Radiant Concealer","https://www.ulta.com/born-glow-radiant-concealer?productId=pimprod2012326","NYX Professional Makeup","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Born to Glow Radiant Concealer","","","I bought this on a whim because my usual concealer was out of stock. I love the finish when it's applied all over the face but it does settle into my under eyes and creases even when set with powder... bad creases.","","3","Creasing...",""
"1588349043-6303","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Line Smoothing Concealer","https://www.ulta.com/line-smoothing-concealer?productId=xlsImpprod10791951","Clinique","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Line Smoothing Concealer","","","great coverage, lasts all day","","5","medium",""
"1588347901-4964","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Full Spectrum All Day Idol Brightening Concealer","https://www.ulta.com/full-spectrum-all-day-idol-brightening-concealer?productId=pimprod2002624","CoverGirl","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Full Spectrum All Day Idol Brightening Concealer","Next
Page","https://www.ulta.com/makeup-face-concealer?N=26y6&No=96&Nrpp=96","","","","","I got the lightest color because I like a lighter under eye. I am medium skin tone, a little on the lighter side of medium. Well even this color looked so yellow not neutral and dark/orangey! horrible! didn't care to return just threw away!"
"1588348535-5666","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","3C Conceal Correct Contour Palette","https://www.ulta.com/3c-conceal-correct-contour-palette?productId=xlsImpprod11861071","NYX Professional Makeup","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","3C Conceal Correct Contour Palette","","","","","","","Hit or Miss"
"1588349401-6507","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Full Coverage Liquid Concealer","https://www.ulta.com/full-coverage-liquid-concealer?productId=xlsImpprod13621057","ULTA","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Full Coverage Liquid Concealer","","","I wouldn't consider this full coverage, and the formula doesn't last for an all day wear. It's an okay product. Probably wouldn't buy again.","","3","Not my favorite, but decent.",""
"1588347891-4939","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Smooth Liquid Camo Concealer","https://www.ulta.com/smooth-liquid-camo-concealer?productId=xlsImpprod11381019","Dermablend","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Smooth Liquid Camo Concealer","Next
Page","https://www.ulta.com/makeup-face-concealer?N=26y6&No=96&Nrpp=96","I would order this product over and over again because I believe in this product and its results.  I am an allergic person, and I have never had any adverse results after using this product.","","5","Flawless Skin is Invaluable",""
"1588348076-5102","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Colour Clique Colour Correcting Palette","https://www.ulta.com/colour-clique-colour-correcting-palette?productId=xlsImpprod16241034","Lottie London","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Colour Clique Colour Correcting Palette","Next
Page","https://www.ulta.com/makeup-face-concealer?N=26y6&No=96&Nrpp=96","Great product love it creamy and good","","5","I would buy again",""
"1588348535-5663","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","3C Conceal Correct Contour Palette","https://www.ulta.com/3c-conceal-correct-contour-palette?productId=xlsImpprod11861071","NYX Professional Makeup","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","3C Conceal Correct Contour Palette","","","Disappointed my expectations. This product has great colors for my skin tone but is so hard to put on and definitely does not ""glide across"" the skin. It does not blend with anything (brush, sponge, fingers, etc.). It does not work with any other product, basically useless.","","2","Would not buy again.",""
"1588348429-5525","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","PHYTO-PIGMENTS Perfecting Concealer","https://www.ulta.com/phyto-pigments-perfecting-concealer?productId=xlsImpprod13581223","Juice Beauty","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","PHYTO-PIGMENTS Perfecting Concealer","","","","I was beyond hesitant on getting this in the store.  After an hour of sampling inside the store the rep tried it on me. I was already tired, overwhelmed by options, and I was just ehhhhh toward the coverage under my eye.  But the ulta worker was nice and beyond patient with me.  I normally don't eve...","","",""
"1588349465-6591","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Pro Longwear Concealer","https://www.ulta.com/pro-longwear-concealer?productId=xlsImpprod15921222","MAC","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Pro Longwear Concealer","","","I LOVE this product, it works well for the coverage I need, under the eye. The complaint I have is similar to some of the other reviewers, concerning the bottle, and it's design. The cap does not come off and when you pump out to much you can not put it back in the bottle. I'm considering exploring a different concealer, because of this flaw. It's a waste, and also a waste of money. I hope Mac will listen to these reviews and change the bottle design.","","3","??",""
"1588349517-6653","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","4-In-1 Love Your Selfie Longwear Foundation & Concealer","https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671","PÜR","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","4-In-1 Love Your Selfie Longwear Foundation & Concealer","","","Once I started using this foundation my skin was starting to get patched dry spots, and then the acne started all over my face, and also neck area where I put foundation. Love the foundation itself, but I don't like that it made me have major acne I didn't have before using! If it didn't give me acne I would definitely recommend! It goes on light with great coverage without looking caked on","","3","Gave me acne I never had Before!",""
"1588349443-6559","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Pretty Fresh Hyaluronic Creamy Concealer","https://www.ulta.com/pretty-fresh-hyaluronic-creamy-concealer?productId=pimprod2013420","ColourPop","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","Pretty Fresh Hyaluronic Creamy Concealer","","","overall it was decent. it got patchy under my dark circles I was able to fix it but if I didn't have a full face of makeup on it would be good for covering blemishes or redness.
it's a cute product but I don't think I'll buy it again","","3","I wanted to love this",""
"1588347839-4892","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","True Match Super-Blendable Crayon Concealer","https://www.ulta.com/true-match-super-blendable-crayon-concealer?productId=xlsImpprod4960077","L'Oréal","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","True Match Super-Blendable Crayon Concealer","Next
Page","https://www.ulta.com/makeup-face-concealer?N=26y6&No=96&Nrpp=96","This goes on like butta! So smooth and easy to blend. I just wish I got a darker color, but love it!","","4","It's like butta!",""
"1588349454-6570","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","HD Pro Concealer","https://www.ulta.com/hd-pro-concealer?productId=xlsImpprod15711051","L.A. Girl","Concealer (151)","https://www.ulta.com/makeup-face-concealer?N=26y6","HD Pro Concealer","","","My oily skin didn't respond well to this concealer and it creased really bad.","","2","No Go",""
