web-scraper-order,web-scraper-start-url,beauty-wrapper,beauty-wrapper-href,review-text,name,brand,keyword,community-review-text
"1588398371-7343","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Double Wear Stay-in-Place Makeup","https://www.beautypedia.com/products/double-wear-stay-in-place-makeup/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Double Wear Stay-in-Place Makeup","Estee Lauder","Im married to this product","I will take this foundation to the grave. This is the only foundation that doesn't cake up on me, stays on 12+ hours and ticks all my boxes.They don't lie when they say ""Stay In Place"",  I use this everyday and I've applied this at 7am, checked back in at 2am the next morning after hitting the clubs and its still there. It has a medium-full coverage but is buildable so I like to apply sparingly after my spf for a natural clear-skin finish.
The only thing i'd say is to make sure you use a good base/primer as I found when I was using a cheaper quality spf i did see that it started breaking down a lot faster but since I switched sunscreens I haven't had that issue."
"1588397043-7223","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","All in One Face Base","https://www.beautypedia.com/products/all-in-one-face-base/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","All in One Face Base has been reformulated and is better than ever! This talc-based, pressed-powder foundation has an amazingly silky application that provides a natural matte finish and light coverage. Few powders look this natural on skin, and it does a great job of minimizing pores and controlling excess oil. The six shades are best for fair to medium skin tones and all of them are soft and neutral. All in One Face Base is best for normal to slightly dry or slightly oily skin.Note: This pressed powder foundation is not recommended for sensitive skin because it contains a sunscreen ingredient (ethylhexyl methoxycinnamate) that can be sensitizing.","All in One Face Base","The Body Shop","",""
"1588398240-7325","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Amazing Face Oil Free Close-Up Coverage Foundation","https://www.beautypedia.com/products/amazing-face-oil-free-close-up-coverage-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Amazing Face Oil Free Close-Up Coverage Foundation","Too Faced","Amazing!","I don't know if risk for break out. It's oil free. Amazing ingredients. Moisturizing. Impressive all around. Not cheap but  worth every cent will last a long time."
"1588398909-7609","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Celebration Foundation™","https://www.beautypedia.com/products/celebration-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Celebration Foundation™","IT Cosmetics","Not for me","I once again got duped into a one day only special value on shopping channel and I'm very disappointed! First, the Tan shade is not right for my NC 42/44 skin tone, it looks too pink and a few shades too light. Within a couple of hours I looked in the mirror and my pores were crater sized! The coverage is very poor too and don't want to risk putting too much on and looking cakey. Have it 2 stars because it truly feels weightless and it's easy to apply."
"1588396886-7152","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Luminous Silk Foundation","https://www.beautypedia.com/products/luminous-silk-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Luminous Silk Foundation","Giorgio Armani","My skin looks better","There's something in this foundation, that makes my skin looks better. No joke! It's invisible and easy to blend. Could be added locally. And it looks perfect on photo."
"1588398334-7340","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Natural Blend Mineral Foundation","https://www.beautypedia.com/products/natural-blend-mineral-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","From the packing to the application this attempt at a “natural” mineral powder foundation is a complete mess. The coverage is so sheer and application is so difficult to control that this isn’t a mineral makeup worth getting to know.","Natural Blend Mineral Foundation","Wet 'n Wild","",""
"1588399039-7645","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","ColorStay Makeup Combination/Oily Skin","https://www.beautypedia.com/products/colorstay-makeup-combination-oily-skin/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","ColorStay Makeup Combination/Oily Skin","Revlon","Formula change completely ruined this product!","I used to love this product, used it for years and years. The formula change is so disappointing. Irritating to the skin, transfers onto everything and makes you look like you have fine lines even when you don't (creases and cracks). I'm assuming the salicylic acid has something to do with that. Horrible- don't waste your money!"
"1588399039-7663","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","ColorStay Makeup Combination/Oily Skin","https://www.beautypedia.com/products/colorstay-makeup-combination-oily-skin/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","ColorStay Makeup Combination/Oily Skin","Revlon","Not flattering","I used this for many years for its staying power but it's just not flattering on the skin. As soon as I changed I got compliments on my improved makeup. The staying power isn't worth the full look you get with this foundation."
"1588396939-7178","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Clear Complexion Makeup BlemisHeal Technology","https://www.beautypedia.com/products/clear-complexion-makeup-blemisheal-technology/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Clear Complexion Makeup BlemisHeal Technology","Almay","Great Foundation","This is a great foundation.  I have endlessly tried many foundations and this one outperforms even expensive ones.  This has great coverage and doesn't cause breakouts."
"1588399315-7774","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Fit Me! Shine-Free Foundation","https://www.beautypedia.com/products/fit-me-shine-free-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Fit Me! Shine-Free Foundation","Maybelline New York","Great for instant cream contour!","This is a great go to for my daily wear. It is quick as I use streak it in my  Tzone and blend out with a foundation brush ( no rolling Laura!). When I want a more complete look I use a lighter color for highlight/conceal or and a darker for contour. (Yes I keep three colors) light dusting of translucent powder and it lasts for my 12 hour shift!!"
"1588398909-7607","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Celebration Foundation™","https://www.beautypedia.com/products/celebration-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Celebration Foundation™","IT Cosmetics","Great!","This is the best powder foundation I've ever used. I have normal/dry skin and I'm in my 60s. It doesn't emphasize pours or settle into wrinkles and covers age spots very nicely. I do make sure to moisturizes my skin beforehand."
"1588398909-7606","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Celebration Foundation™","https://www.beautypedia.com/products/celebration-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Celebration Foundation™","IT Cosmetics","Celebration foundation","I am used to a cream foundation and wanted a more luminous lighter look.  I just received my celebration foundation, concealer, and naturally pretty face palette along with the foundation brush "" heavenly luxe"". I love the look it is so light yet gave me a good coverage.  I used my usual moisturizer and a light rose oil first.  Be sure to prime your skin first.  I have dark hair And eyes yet fair complexion and I bought the medium.   It is perfect."
"1588398821-7552","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Herbal Foundation Oil-Free","https://www.beautypedia.com/products/herbal-foundation-oil-free/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Herbal Foundation Oil-Free","Palladio Beauty","correction","Haven't used this, but this website lists it as a powder foundation.  It's a liquid, right?"
"1588398567-7437","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","ColorStay Whipped Crème Makeup","https://www.beautypedia.com/products/colorstay-whipped-crme-makeup/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","ColorStay Whipped Crème Makeup","Revlon","Patchy and not enough coverage","I bought this based off all the great reviews, but sadly it didn't work for my dry sensitive pale skin at all. It felt smooth going on but clung to my dry patches. I was also really disappointed in the coverage I have mild rosacea and was hoping this would completely cover it with one layer, that was no so. I would describe this as more medium coverage, though you can build it up, but when I did it looked cakey and made my dry patches even more obvious. For fair girls looking for a neutral color avoid Buff it pulls quite yellow. I am going to try it using a different tool as my stipple brush did not work well with this but I don't have high hopes for it."
